"facility_name","RN_Fluctuation","CNA_Fluctuation","avg_census"
"ST JOHNSVILLE REHABILITATION AND NURSING CENTER","14.056667017484957","29.943895337406047","116.63333333333334"
"VANCREST OF URBANA  INC","14.052015990136905","21.516217362604642","69.2"
"PRUITTHEALTH - BLUE RIDGE","14.050642976033162","21.00204748202238","66.9"
"BATH MANOR SPECIAL CARE CENTRE","14.04905821083178","20.17073193928005","118.78888888888889"
"THE REHABILITATION CENTER OF LOS ANGELES","14.046573126723027","37.2085514684104","159.56666666666666"
"SAMARITAN KEEP NURSING HOME INC","14.044923284468771","30.19794145662659","238.35555555555555"
"CHURCH HOME REHABILITATION AND HEALTHCARE","14.041779609232481","23.456140173953916","67.6"
"SANFORD HEALTH & REHABILITATION CO","14.026473969691176","21.946695216166955","98.82222222222222"
"QUABOAG REHABILITATION & SKILLED CARE FACILITY","14.012289865075939","31.03156995947694","139.2"
"SUNRISE POINTE NURSING & REHAB","14.00463723504657","21.503452508114734","87.06666666666666"
"VALLE VERDE HEALTH FACILITY","13.993198342367469","22.06035970547798","56.611111111111114"
"REGALCARE AT WORCESTER","13.991369731598553","25.729362025217785","99.97777777777777"
"COUNTRYSIDE CARE CENTER","13.989116266102602","31.28779321285678","53.18232044198895"
"OAK GROVE MANOR","13.975020634123185","20.31398037129632","69.3"
"KENWOOD TERRACE HEALTHCARE CENTER","13.971401870417983","26.58930726671617","92.5111111111111"
"THE ELLISON JOHN TRANSITIONAL CARE CENTER","13.967287349813969","30.54505575249757","150.87777777777777"
"CYPRESS CARE CENTER","13.961900189149317","31.25887885193388","164.04444444444445"
"ALLEGIANT HEALTHCARE OF MESA","13.956108509848846","34.14301569689878","94.9888888888889"
"ASBURY PARK NURSING & REHABILITATION CENTER","13.943693743492718","23.01962441027656","130.96666666666667"
"WINDSOR EL CAMINO CARE CENTER","13.941489877211287","26.095697734481007","163.56666666666666"
"SANDRIDGE POST ACUTE","13.9330708967391","21.157259806422836","119.9"
"MERIDIAN CENTER","13.92994385072558","27.274881626754812","171.55555555555554"
"SOUTHWOOD HEALTHCARE CENTER","13.918306548518279","29.64724317331677","104.5"
"WATERVILLE RESIDENTIAL CARE CENTER","13.91609977512067","26.870983822810217","86.35555555555555"
"COMPLETE CARE AT LAPLATA LLC","13.898751055360202","27.64552856589815","134.3111111111111"
"GADSDEN HEALTH AND REHAB CENTER","13.883856173077655","34.61566842136801","124.3"
"ARBOR VALLEY OF CASCADIA","13.871408482943098","28.12575776416627","102.53333333333333"
"CHAUTAUQUA NURSING AND REHABILITATION CENTER","13.850422023286345","39.56304801079598","198.57777777777778"
"PENINSULA POST-ACUTE","13.842372236091155","32.10840993662102","62.12222222222222"
"SUBURBAN HEALTHCARE AND REHABILITATION","13.828582769445232","20.77748009859917","114.95555555555555"
"OAK RIVER REHAB","13.828506716254585","29.877268789145557","137.56666666666666"
"ROSEWOOD REHABILITATION CENTER","13.826973771721086","20.24717108809997","83.4"
"ROCKCASTLE HEALTH AND REHABILITATION CENTER","13.826861547665612","23.457384853021278","83.47777777777777"
"BUSHWICK CENTER FOR REHABILITATION AND HEALTH CARE","13.822336678757464","37.03819571247303","217.36666666666667"
"HEIGHTS REHABILITATION AND HEALTHCARE CENTER  THE","13.817960579901957","21.689352840476182","122.68888888888888"
"ELMORA HILLS HEALTH & REHABILITATION CENTER","13.81497388463722","21.177579834354283","179.67777777777778"
"SAFIRE REHABILITATION OF SOUTHTOWN  L L C","13.81282575824036","21.705250996101928","111.3"
"REST HAVEN-YORK","13.80417236929616","26.531759479229663","137.67777777777778"
"DECATUR CENTER FOR NURSING AND HEALING LLC","13.801816450320576","22.16590438975433","121.1"
"WELLBRIDGE OF ROCHESTER HILLS","13.79860634778287","25.160300060334983","91.93333333333334"
"PARADISE VALLEY HEALTH CARE","13.79404989243875","30.72347770919057","81.82222222222222"
"AVAMERE REHABILITATION OF BEAVERTON","13.793253081201248","25.38954752631565","73.93333333333334"
"BIBB MEDICAL CENTER NURSING HOME","13.770229982476224","21.415820310008247","116.6"
"BRIGHTON CARE CENTER","13.756910319804097","31.656565540997768","85.04419889502762"
"ASTORIA HEALTH AND REHABILITATION CENTER","13.74083510247315","21.494441003894767","123.26666666666667"
"DAYTONA BEACH HEALTH AND REHABILITATION CENTER","13.737059444696259","23.250603633204957","141.72222222222223"
"LAKE CITY NURSING AND REHABILITATION CENTER LLC","13.732206893918056","29.262352427203183","213.45555555555555"
"FRANKLIN-SIMPSON NURSING AND REHABILITATION CENTER","13.726267267674949","25.636704429164812","75.3"
"THE VILLAS AT ST PAUL","13.725477217201902","20.007689290282272","80.6"
"CREEKSIDE TRANSITIONAL CARE AND REHABILITATION","13.721211754383853","20.818290046396125","108.38888888888889"
"SUNNYBROOK REHABILITATION CENTER","13.721048569449552","23.674412537352733","79.22222222222223"
"COPPER RIDGE CARE CENTER","13.720202186950262","29.07972595585937","117.64444444444445"
"MAJESTIC CARE OF NEWBURGH","13.71991745753999","20.643381987501243","94.5"
"CRANDALL NURSING HOME","13.699843486724147","27.579479806348925","120.21111111111111"
"FULTON CENTER FOR REHABILITATION LLC","13.698110391191802","22.587685188282613","103.56666666666666"
"LINCOLN VILLAGE HEALTHCARE","13.6807928868043","20.542904760838653","69.86666666666666"
"CARE ONE AT HOLYOKE","13.671612617867497","21.529894765226974","158.57777777777778"
"CRYSTAL LAKE HEALTHCARE AND REHABILITATION","13.668179839954126","22.80009489899649","212.1"
"LEWIS MEMORIAL CHRISTIAN VLG","13.645006142897916","20.264003481800703","124.03333333333333"
"HOLLAND CENTER FOR REHABILITATION AND NURSING","13.639514731599656","23.394631970932444","51.577777777777776"
"ANAHEIM POINT HEALTHCARE & WELLNESS CENTRE  LP","13.631843200197327","21.414312263459863","139.63333333333333"
"RYZE WEST","13.630411552259252","22.23158129065933","185.5888888888889"
"AVENTURA AT OAKWOOD VILLAGE","13.626047532146458","25.45253900052083","110.02222222222223"
"SETON HEALTH AT SCHUYLER RIDGE RESIDENTIAL H C","13.620902870450335","21.085890320774215","114.5111111111111"
"LADY LAKE SPECIALTY CARE CENTER AND REHAB","13.610311421469506","22.374250254380808","141.13333333333333"
"HERITAGE THE","13.610009870469087","21.91064074910472","87.9888888888889"
"APOSTOLIC CHRISTIAN HOME","13.609909283577657","29.379510405394242","54.69613259668508"
"MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST","13.603662129336794","25.228897748284396","78.02222222222223"
"BEAUMONT REHABILITATION AND HEALTHCARE CENTER","13.58453838337205","31.360275946858486","121.31111111111112"
"FRENCH PARK CARE CENTER","13.577651891827667","36.47935141046264","181.23333333333332"
"CHELTENHAM NURSING AND REHAB C","13.574162691489889","23.134018127513336","174.8"
"CEDAR GROVE RESPIRATORY AND NURSING CENTER","13.57400117274545","29.50530479002463","167.72222222222223"
"AUTUMN LAKE HEALTHCARE AT SOUTHGATE","13.570201440231726","22.17714884860766","133.96666666666667"
"FAMILY HEALTH & REHABILITATION CENTER","13.568851079918018","20.61905968645082","68.55555555555556"
"ST MARGARET'S DAUGHTERS HOME","13.567589780199064","23.760997745657328","95.36666666666666"
"MANTECA CARE AND REHABILITATION CENTER","13.565246415312995","25.023803486722738","85.33333333333333"
"GREAT LAKES HEALTHCARE CENTER","13.564831382547807","21.582152947347414","115.21111111111111"
"THE PINES AT PLACERVILLE HEALTHCARE CENTER","13.564044134823853","21.78776573243245","86.28888888888889"
"PIONEER TRACE GROUP  LLC","13.560484283188668","20.102940681411873","72.08888888888889"
"LOFT REHAB OF PEORIA  THE","13.555785936210363","21.09197838615535","102.56666666666666"
"WEST VALLEY POST ACUTE","13.549325115447257","23.823968483363085","115.34444444444445"
"BELLAROSE NURSING AND REHAB","13.548020677767697","25.111214387580958","90.87777777777778"
"APERION CARE GLENWOOD","13.537235993765801","21.148417214936156","118.97777777777777"
"LYNWOOD MANOR HEALTHCARE CENTER","13.527397696967999","21.176178546011368","73.08888888888889"
"CITIZENS CARE AND REHABILITATION CENTER OF FREDERI","13.517980870085408","24.090501991547296","160.67777777777778"
"NORWOOD TOWERS POST-ACUTE","13.516887062021882","21.964226083125826","112.95555555555555"
"ARCHER HEIGHTS HEALTHCARE","13.508311412459367","22.19883493501202","214.0"
"CHICO HEIGHTS REHABILITATION  & WELLNESS CENTRE  L","13.507587876875577","20.959131155934305","134.93333333333334"
"SKIES HEALTHCARE & REHABILITATION CENTER","13.500606603021323","24.951936610956363","112.82222222222222"
"WILDEWOOD SKILLED NURSING AND THERAPY","13.492484474941373","21.128246339373366","75.7"
"SURPRISE HEALTH AND REHABILITATION CENTER","13.490368347355098","25.750064228679925","95.38888888888889"
"PREFERRED CARE AT CUMBERLAND","13.475741278168456","24.55014498618649","127.16666666666667"
"UNIVERSITY CITY REHABILITATION AND HEALTHCARE CTR","13.466646938637066","20.174767625126766","119.4888888888889"
"CITY CREEK POST ACUTE","13.462375077097391","20.76458995740266","92.11111111111111"
"OHMAN FAMILY LIVING AT BRIAR","13.44861884528793","29.602310622914946","86.16666666666667"
"BISHOP MCCARTHY CENTER FOR REHAB & HEALTHCARE","13.446490027310986","24.942411034463483","163.87777777777777"
"MORRISONS COVE HOME","13.434629552893176","20.183158862908282","81.52222222222223"
"NORTHLAND REHABILITATION & HEALTH CARE CENTER","13.434462283301412","22.66273029407166","97.81111111111112"
"CEDAR CROSSINGS","13.415130103045081","23.265016970700035","75.05555555555556"
"THE SHANNON GRAY REHABILITATION & RECOVERY CENTER","13.414429175792742","23.876476103292777","109.78888888888889"
"PELICAN RIDGE POST ACUTE","13.408208203043005","29.330915126348273","129.74444444444444"
"ST JOSEPH'S  A VILLA CENTER","13.407382795216714","27.272709838052677","133.62222222222223"
"BROADWAY HOUSE FOR CONTINUING","13.405768414389073","21.436788058572336","65.87777777777778"
"SHOREPOINTE NURSING CENTER","13.40041790626031","39.28296927592454","151.22222222222223"
"MAGNOLIA GARDENS CENTER FOR NURSING AND REHAB","13.397942445910381","21.20199232623617","89.06666666666666"
"RAMONA NURSING AND REHABILITATION CENTER","13.396639446520513","20.920857757698915","130.7"
"CONCORDIA LUTHERAN HEALTH AND HUMAN CARE","13.368839953801599","20.64986329089334","135.6"
"CHATSWORTH PARK HEALTH CARE CENTER","13.366233158688875","25.84896703697625","114.91111111111111"
"MANOR  THE","13.366182629713439","46.816624977772506","69.11049723756906"
"MAJESTIC CARE OF MIDDLETOWN LLC","13.363789383495357","32.27833140435801","145.54444444444445"
"FAIR OAKS HEALTHCARE CENTER","13.363234431691605","29.86004879877864","145.6888888888889"
"BRICKYARD HEALTHCARE - VALPARAISO CARE CENTER","13.36246117182949","23.063426064210777","76.71111111111111"
"ACCORDIUS HEALTH AT CHARLOTTE","13.360189507294377","25.38567092467219","93.0"
"COURTYARDS OF ORLANDO CARE CENTER AND REHAB","13.36018355678453","20.03022576467279","115.78888888888889"
"BURBANK HEALTHCARE & REHAB","13.35771469554516","24.378466348816303","182.64444444444445"
"WINDSOR ELMHAVEN CARE CENTER","13.355904587918664","25.94945991154424","113.96666666666667"
"HICKORY FALLS HEALTH AND REHABILITATION","13.34418544839209","22.488885721571293","113.76666666666667"
"DWELLSIDE CARE AND REHAB","13.322129913640337","26.025880439146544","119.73333333333333"
"TRINITY REGIONAL REHAB CENTER","13.319972002779997","20.904764854108745","112.8"
"INDIAN CREEK HEALTHCARE CENTER","13.315214749309328","34.405730390559434","124.74444444444444"
"CLIFTON HEALTHCARE CENTER","13.310461715269605","21.351361033375092","138.4777777777778"
"CENTER FOR ADVANCED REHAB AT PARKSIDE  THE","13.309730938965759","24.458183027011525","118.11111111111111"
"HICKORY RIDGE OF TEMPERANCE","13.307053347059181","25.37376311209376","79.73333333333333"
"TOWER HILL HEALTHCARE CENTER","13.306139168651837","24.428772995433526","144.6888888888889"
"KNOLLWOOD HEALTHCARE","13.302229369101477","21.552165945351717","63.2"
"BRICKYARD HEALTHCARE - BLOOMINGTON CARE CENTER","13.29505505719023","24.65603169200801","118.92222222222222"
"WILLIAMSTOWN COMMONS NURSING & REHAB","13.284981945863509","23.446530894291758","129.75555555555556"
"BEEGHLY OAKS CENTER FOR REHABILITATION & HEALING","13.274330065965302","24.177020778012743","92.68888888888888"
"NAPA POST ACUTE","13.245954766836668","27.791795681798448","113.87777777777778"
"AVENUE AT MACEDONIA","13.230765181976693","26.680985938382445","86.77777777777777"
"ASCENSION LIVING SHERBROOKE VILLAGE","13.227242648149344","21.046500870729655","81.07777777777778"
"MORAVIAN MANOR","13.222771996712456","21.871029334654175","69.52222222222223"
"MUNSTER MED-INN","13.219718822837617","29.124480098526103","147.83333333333334"
"TARPON BAYOU CENTER","13.207451175068668","21.24848621324721","109.68888888888888"
"LIFE CARE CENTER OF CITRUS COUNTY","13.2048842829752","21.249781129895485","110.82222222222222"
"OAK PARK OASIS","13.2000504221978","21.269601373128395","112.72222222222223"
"ALTERCARE TRANSITIONAL CARE OF THE WESTERN RESERVE","13.184201312957445","20.462811348726643","68.14444444444445"
"CALVERT CITY CONVALESCENT CENTER","13.180121120854599","22.5326941792738","89.93333333333334"
"KOESTER PAVILION","13.176299714072314","20.654163156507895","111.33333333333333"
"WEST VALLEY SUBACUTE AND NURSING CENTER","13.171399327700684","22.357481743619466","87.42222222222222"
"GOLDEN SONORA CARE CENTER","13.16669170093657","29.82243963749573","177.35555555555555"
"PORT ORANGE NURSING AND REHAB CENTER","13.162968237975715","25.515651025467353","101.44444444444444"
"NAPA VALLEY CARE CENTER","13.148798804575765","28.52022128127091","121.11111111111111"
"PARK MEADOWS HEALTHCARE & REHABILITATION CENTER","13.144246884941204","23.065807826820294","141.53333333333333"
"LAKEWOOD HEALTHCARE CENTER","13.1377302038472","35.09596648982107","285.06666666666666"
"TAMPICO TERRACE CARE CENTER","13.130893836517718","21.383719553779635","105.84444444444445"
"CHEROKEE CENTER FOR NURSING AND HEALING LLC","13.129424229065286","27.98855883602892","79.25555555555556"
"PRODIGY TRANSITIONAL REHAB","13.12429024367051","20.00621005033565","95.0"
"ST. ANN'S SKILLED NURSING AND THERAPY","13.122511683613938","24.634029017537227","99.57777777777778"
"LIFE CARE CENTER OF OCALA","13.115127100387346","23.188840603249734","109.92222222222222"
"ALAMANCE HEALTH CARE CENTER","13.110927150151483","21.12855175174324","138.26666666666668"
"HILLEBRAND NURSING AND REHABILITATION CENTER","13.108438503606422","21.765766978134895","101.94444444444444"
"NORTH WESTCHESTER RESTORATIVE THERAPY & NRSG CRT","13.107433551028658","33.314136443164905","115.58888888888889"
"A.G. RHODES HOME  INC - COBB","13.1003246472937","21.664943499917896","111.18888888888888"
"LEGACY  MIAMISBURG","13.09376567066183","21.990428781336874","75.28888888888889"
"SIERRA VALLEY REHAB CENTER","13.083816779623934","25.34396795933616","125.1"
"BUDD TERRACE AT WESLEY WOODS","13.078684012782707","27.62327990162933","118.57777777777778"
"VANCREST OF NEW CARLISLE","13.069521903064519","24.197697121554523","74.71111111111111"
"THE LAURELS OF HEATH","13.049136137839234","20.12638704741667","123.96666666666667"
"GARDENS OF MCGREGOR AND AMASA STONE","13.047985549489422","20.457957259311765","140.5222222222222"
"ALLIED SERVICES MEADE STREET SKILLED NURSING","13.047805828580083","20.573118649479202","113.07777777777778"
"THE PINES HEALTHCARE & REHAB CENTERS OLEAN CAMPUS","13.045672674514977","22.63695137507222","103.56666666666666"
"THE VILLAS AT THE CEDARS","13.04395576820432","20.009839210748265","84.56666666666666"
"STOCKTON NURSING CENTER","13.042690538359507","22.076971681199144","106.56666666666666"
"EARLY MEMORIAL NURSING FACILITY","13.042471695597364","21.35326939679691","100.11111111111111"
"SPRINGBROOK NURSING & REHABILITATION  CENTER","13.031036189891891","20.91010976175661","89.5"
"KITH HAVEN","13.029938827335634","24.74072334431927","121.42222222222222"
"CARNEYS POINT REHABILITATION AND NURSING CTR  LLC","13.025199813003352","23.286548309652943","132.5"
"ARBOR POST ACUTE","13.022172911775828","39.35412149126844","140.12222222222223"
"GREEN MEADOW HAVEN","13.01350176676201","22.019672558202977","85.78888888888889"
"MADISON GROVE POST ACUTE","13.006993743256468","37.31024467829283","228.36666666666667"
"RANCHWOOD NURSING CENTER","13.004415254864345","23.59747518163242","110.87777777777778"
"NORTHDALE REHABILITATION CENTER","12.994802331718994","23.34914859956556","110.87777777777778"
"COOPERSTOWN CENTER FOR REHABILITATION AND NURSING","12.993341951982503","32.778507643855626","166.0222222222222"
"ALAMEDA CENTER FOR REHABILITATION AND HEALTHCARE","12.984813624003484","31.20238983091261","239.2"
"WESTGATE HILLS REHABILITATION AND NURSING CTR","12.952300339728573","20.801493438611676","104.42222222222222"
"BROTHERS OF MERCY NURSING & REHABILITATION CENTER","12.945488526022128","37.5005266865351","181.4"
"LEMON GROVE CARE AND REHABILITATION CENTER","12.94516689234735","29.500354091501485","149.11111111111111"
"CROWN BAY NURSING AND REHABILITATION CENTER","12.934319237569598","24.64873808477134","117.42222222222222"
"MCMURRAY HILLS MANOR","12.920677954762398","21.988105698313177","82.5"
"PREFERRED CARE AT HAMILTON","12.914211626320492","20.846392233252757","112.63333333333334"
"MOUNT WASHINGTON CARE CENTER","12.91334559213926","20.503432151040307","79.05555555555556"
"DIVERSICARE OF BESSEMER","12.91189794634382","21.039028555630168","135.88888888888889"
"ONEIDA CENTER FOR REHABILITATION AND NURSING","12.903664236821722","32.13865794403255","111.71111111111111"
"OPTALIS HEALTH AND REHABILITATION OF ALLEN PARK","12.895171797242547","28.21284070187122","118.11111111111111"
"ARLINGTON POINTE","12.879071542634447","20.450547327427284","94.3"
"VICKSBURG CONVALESCENT CENTER","12.878174760810797","22.37184892659176","79.57777777777778"
"BROOKLYN-QUEENS NURSING HOME","12.870326149594847","27.59231876798019","137.2888888888889"
"VALLEY VIEW HEALTH CAMPUS","12.869319981364528","21.455375179663317","55.36666666666667"
"RIVERSIDE POSTACUTE CARE","12.866870739395784","34.87080071145664","159.74444444444444"
"EVERGREEN HEALTH CARE CENTER","12.863637368744376","23.783252724864646","152.55555555555554"
"PRUITTHEALTH - EVANS  LLC","12.838878262703734","32.39098945865148","129.24444444444444"
"ST IGNATIUS NURSING & REHAB CENTER","12.834884871432287","24.331134142065817","137.53333333333333"
"LAUREL RIDGE REHAB AND SKILLED CARE CENTER","12.83325726162701","26.73521123782509","111.62222222222222"
"TRANSITIONS HEALTHCARE AUTUMN GROVE CARE CENTER","12.822877751122197","20.67224370367082","96.6"
"SOLARIS HEALTHCARE CHARLOTTE HARBOR","12.82065135332817","24.96144483302819","168.57777777777778"
"HEALTHCARE CENTER OF ORANGE COUNTY","12.818038841731378","34.323928915765954","92.73333333333333"
"AVAMERE AT THREE FOUNTAINS","12.811286634486065","21.527642592829178","65.91111111111111"
"GREEN VALLEY CARE CENTER","12.789315708182942","24.943695436436894","119.5"
"MARENGO NURSING HOME","12.786645948282985","20.24481118305881","53.233333333333334"
"THE VILLAS AT SARATOGA SKILLED NSG & ASSISTED LVG","12.775871534830598","22.154926553125193","82.92222222222222"
"PROVIDENCE CARE CENTER","12.746448528460592","21.90806755435486","107.34444444444445"
"WESTGATE GARDENS CARE CENTER","12.741521986264914","27.06519954142328","130.48888888888888"
"LORD CHAMBERLAIN NURSING & REHABILITATION CENTER","12.735248559320128","23.07301637631361","179.83333333333334"
"COMPLETE CARE AT LAURELTON  LLC","12.730918724389328","31.747234123306544","110.68888888888888"
"PRINCETON REHAB & HCC","12.728174632018963","23.314624153912547","159.84444444444443"
"WILTON MEADOWS HEALTH CARE CENTER","12.718727963585136","42.59177306266973","128.85555555555555"
"HICKORY RIDGE NURSING & REHABILITATION  CENTER","12.701566279988842","24.808004980796586","142.5888888888889"
"RIVERVIEW CARE CENTER","12.690921253945783","39.84988869314249","112.34444444444445"
"PINE RIDGE HEALTH AND REHABILITATION CENTER","12.686140904002476","21.93565787070079","97.97777777777777"
"SPRING CREEK HEALTHCARE CENTER","12.676242253342203","21.89329046285383","107.65555555555555"
"VALLEY VIEW POST ACUTE","12.674720818277263","20.590082658958107","82.97777777777777"
"VILLA MARIA POST ACUTE","12.66768210130563","21.76281183923298","76.1"
"PALM GARDEN OF LARGO","12.667393176631268","21.365125242108903","133.4777777777778"
"THE HURLBUT","12.65889969671339","22.39123246531418","109.46666666666667"
"ABBEYVILLE SKILLED NURSING AND REHABILITATION CENT","12.655265637201373","23.77261098178808","155.5"
"MEDILODGE OF TAYLOR","12.641511258469482","36.024457418832704","113.93333333333334"
"WILDWOOD HEALTHCARE CENTER","12.64067193936508","28.95943285978767","147.5888888888889"
"ASTORIA NURSING AND REHAB CENTER","12.636043680522594","23.292446080625574","171.25555555555556"
"WILLOW BROOK REHABILITATION AND HEALTHCARE CENTER","12.635289439594294","20.209332197365907","126.4"
"HILLCREST NURSING CENTER","12.63199727425924","20.14400072235301","86.18888888888888"
"BLUFFS  THE","12.629458161183111","42.515226581369895","118.05555555555556"
"REGENCY HEALTHCARE & REHAB CENTER","12.620699722505206","22.24943170731282","89.74444444444444"
"LIFEQUEST NURSING CENTER","12.603543371700178","24.049762309270033","87.23333333333333"
"UNIVERSITY PLACE NURSING AND REHABILITATION CENTER","12.601995522516477","22.83894066783299","145.8111111111111"
"STONEBROOK HEALTHCARE CENTER","12.596017275534715","29.88177612170444","96.05555555555556"
"LONGWOOD MANOR CONV.HOSPITAL","12.577566855900017","26.818690698163827","186.94444444444446"
"ATHERTON PARK POST-ACUTE","12.57518454566013","21.670482963182124","153.83333333333334"
"WESLEY PLACE ON HONEYSUCKLE","12.569128761184324","22.806039757884367","154.55555555555554"
"TREYBURN REHABILITATION CENTER","12.565751228342233","21.85160930631667","106.87777777777778"
"LECOM AT VILLAGE SQUARE  LLC","12.560107342309434","20.72369836662182","81.28888888888889"
"HILLVIEW TERRACE","12.552944810125311","20.691512649522593","134.73333333333332"
"CARE ONE AT WILMINGTON","12.540633395289738","20.27850504484817","108.37777777777778"
"GLENWOOD CARE CENTER","12.518502765429334","20.45847009119858","90.4888888888889"
"TRINITY WOODS  INC.","12.517797344784002","20.982432302600824","61.644444444444446"
"GARDEN TERRACE AT OVERLAND PARK","12.516055071937977","24.029519786003583","147.48888888888888"
"PALM GARDEN OF OCALA","12.502177498861581","22.08639233831678","167.77777777777777"
"TRAILPOINT VILLAGE","12.482001025225903","22.9767453927909","96.27777777777777"
"BRIGHTON REHABILITATION AND  NURSING CENTER","12.470852248325297","21.682201497494628","71.65555555555555"
"THE GRAND REHABILITATION AND NURSING AT PAWLING","12.470769818866678","24.494244815820018","109.52222222222223"
"LAUREL PARK REHABILITATION AND HEALTHCARE CENTER","12.461414854452984","22.723200902127587","96.17777777777778"
"LIFE CARE CENTER OF PLAINWELL","12.451648390756585","21.615864672663356","75.16666666666667"
"HAVEN HEALTH SKY HARBOR  LLC","12.449523914064756","27.910508512159","96.14444444444445"
"WESTVIEW HEALTHCARE CENTER","12.440666794246967","40.7597863319231","160.72222222222223"
"DEER PARK HEALTH AND REHABILITATION","12.435400129687123","28.062486457254444","103.21111111111111"
"BELLEVUE HEALTH & REHABILITATION CENTER","12.433699535590284","23.639800341661015","118.12222222222222"
"MEADOWVIEW HEALTH & REHAB CENTER","12.423740521622285","21.896784174886655","116.17777777777778"
"DELMAR GARDENS OF GREEN VALLEY","12.414949474237014","22.487609871076774","165.8111111111111"
"MONROEVILLE REHABILITATION AND WELLNESS CENTER","12.412106200440583","23.410229645903556","78.88888888888889"
"SHELBY HEALTH AND REHABILITATION CENTER","12.405077793233696","34.85903494670687","189.16666666666666"
"GRANDE POINTE HEALTHCARE COMMU","12.401604304518132","35.22519801974982","138.0888888888889"
"PENN HIGHLANDS JEFFERSON MANOR","12.400288710118062","22.367922094518907","100.27777777777777"
"CHURCH OF CHRIST CARE CENTER","12.390801588107395","20.267417027122704","101.47777777777777"
"CHESTERWOOD VILLAGE","12.389023384741128","22.21815529880867","112.46666666666667"
"UNION COUNTY NURSING HOME","12.380233775068543","27.819257307444754","101.22222222222223"
"HERITAGE POINTE OF WARREN","12.377218776110823","20.302422012529586","79.34444444444445"
"LIFE CARE CENTER OF CAPE GIRARDEAU","12.374366615608578","21.96419590959849","108.46666666666667"
"BONTERRA TRANSITIONAL CARE & REHABILITATION","12.358704860551216","24.196109295546734","107.83333333333333"
"RIVER TERRACE REHABILITATION AND HEALTHCARE CTR","12.349626410216228","22.486540744835875","77.0111111111111"
"THE BELLEFONTAINE HEALTHCARE CENTER","12.337686523417437","22.18062861004007","115.75555555555556"
"BAPTIST VILLAGE  INC.","12.32895331679216","36.590810302100365","181.73333333333332"
"THE COTTAGE EXTENDED CARE","12.326821986754975","23.02635161024655","88.61111111111111"
"AUTUMN CARE OF SALISBURY","12.326417240703835","21.706463290762436","91.76666666666667"
"MEADOW VIEW NURSING AND REHABILITATION","12.319759041815868","20.018362038382953","106.47777777777777"
"REGENCY HEALTH CARE AND REHABILITATION CENTER","12.316304741657094","25.164139193626006","85.06666666666666"
"AUTUMN CARE OF DREXEL","12.310609365903765","23.340546578138976","86.75555555555556"
"ACADIA CENTER FOR NURSING AND REHABILITATION","12.297036375504238","30.38064603075357","118.52222222222223"
"THE VILLAGES AT SOUTHERN HILLS","12.291936528327703","30.283588600257303","103.86666666666666"
"LOMPOC SKILLED NURSING & REHABILITATION CENTER","12.284091290940784","21.57024254726613","109.0"
"PROGRESSIVE CARE CENTER","12.28185947988372","38.70582522122827","51.52486187845304"
"ASPIRE AT ORANGE PARK","12.272717319290486","21.35936410142005","98.58888888888889"
"LAKELAND CENTER (THE)","12.261356490363136","22.12162005048291","64.95555555555555"
"HIGHLANDS LIVING CENTER","12.252511946685422","21.549111096500308","109.94444444444444"
"TUSKAWILLA NURSING AND REHAB CENTER","12.243321257658284","20.835973615465377","89.87777777777778"
"GARVEY MANOR","12.231353905747035","20.387257137936533","124.52222222222223"
"MEDICAL PARK WEST REHABILITATION & SKILLED CARE","12.217052034983174","28.00466839070543","92.92222222222222"
"PRUITTHEALTH - WEST ATLANTA","12.20719041931942","23.296495110748054","95.97777777777777"
"COMMUNITY PLACE","12.198934942560923","31.680573890677444","55.3"
"ATTALA COUNTY NURSING CENTER","12.198755397244827","27.4852181590598","105.7"
"WILLOW VALLEY CENTER FOR NURSING AND REHAB","12.19642516036475","38.43594851391631","206.5888888888889"
"EDGEWOOD HEALTH & REHABILITATION","12.185225507214584","22.090283338552457","112.65555555555555"
"CLIFTON SPRINGS HOSPITAL AND CLINIC EXTENDED CARE","12.154376196814507","26.078311002964043","103.74444444444444"
"SAVANNAH POST ACUTE LLC","12.15225947132488","23.66714569486864","111.53333333333333"
"SILVERWOOD POST ACUTE","12.143851469936061","20.1884907766381","92.43333333333334"
"ST JOSEPH'S CENTER","12.13690514768127","24.447657277830665","155.64444444444445"
"CORAL HARBOR REHABILITATION AND HEALTHCARE CENTER","12.136136403485047","20.238814708043478","95.03333333333333"
"BROOKE KNOLL VILLAGE","12.131116008224769","29.750835184339476","81.0"
"CASA MORA REHABILITATION AND EXTENDED CARE","12.124323474954938","22.087898969772482","202.88888888888889"
"NORTH PORT REHABILITATION AND NURSING CENTER","12.121476285291797","21.75307559786586","110.77777777777777"
"GREENHAVEN HEALTHCARE CENTER","12.09958199594376","31.09398974935142","140.7"
"GARDEN PARK CARE CENTER","12.085186160618882","21.37912000776866","118.68888888888888"
"WARREN MANOR","12.084859015211068","20.07174234504398","107.72222222222223"
"VISALIA POST ACUTE","12.075975112306246","33.27519015524838","161.11111111111111"
"SACRAMENTO POST-ACUTE","12.074167644725811","35.518333843971604","88.38888888888889"
"AUTUMN LAKE HEALTHCARE AT OCEANVIEW","12.071976895194815","21.623747119789932","101.0"
"RIVER TRACE NURSING AND REHABILITATION CENTER","12.053343850099346","24.128633398225887","115.9888888888889"
